tour,code_departement,departement,code_circonscription,nom,prenom,code_nuance,voix
1,02,AISNE,5,TROCME,DANIEL,EXG,988.0
1,02,AISNE,5,FECCI PINATEL,COLETTE,FRN,7356.0
1,02,AISNE,5,GERAK,J.FRANCOIS,GEC,2806.0
1,02,AISNE,5,JOURDAIN,DOMINIQUE,SOC,7981.0
1,02,AISNE,5,ROSSI,ANDRE,UDF,21287.0
1,02,AISNE,5,abstentions,,,21872.0
1,02,AISNE,5,blancs_nuls,,,2371.0
1,03,ALLIER,1,MAIRAL,J.CLAUDE,COM,5417.0
1,03,ALLIER,1,BARAKAT,ROSINE,DIV,955.0
1,03,ALLIER,1,DUTOUR DE SALVERT BELLENA,DANIELE,FRN,3092.0
1,03,ALLIER,1,BREANT,ALAIN,GEC,2345.0
1,03,ALLIER,1,PERISSOL,PIERRE ANDRE,RPR,10882.0
1,03,ALLIER,1,COLCOMBET,FRANCOIS,SOC,10451.0
1,03,ALLIER,1,CHIROUX,RENE,UDF,5104.0
1,03,ALLIER,1,abstentions,,,18331.0
1,03,ALLIER,1,blancs_nuls,,,2279.0
1,03,ALLIER,2,GOLDBERG,PIERRE,COM,14211.0
1,03,ALLIER,2,PAQUET,GERARD,DIV,1394.0
1,03,ALLIER,2,GUILLAUMIN,MONIQUE,DIV,1300.0
1,03,ALLIER,2,LACHAISE,JACQUES,EXG,871.0
1,03,ALLIER,2,MAC CLENIHAN,CHARLES,FRN,3341.0
1,03,ALLIER,2,FLOUZAT,JACKY,GEC,2857.0
1,03,ALLIER,2,POZZOLI,BERNARD,SOC,5586.0
1,03,ALLIER,2,GRAVIER,JEAN,UDF,15282.0
1,03,ALLIER,2,abstentions,,,21011.0
1,03,ALLIER,2,blancs_nuls,,,3003.0
1,03,ALLIER,3,LAJOINIE,ANDRE,COM,17317.0
1,03,ALLIER,3,SOUSA LOPES,SYLVIE,DIV,1182.0
1,03,ALLIER,3,CHABUEL,PIERRE YVES,DVD,1105.0
1,03,ALLIER,3,MAYADOUX,JACQUES,FRN,3670.0
1,03,ALLIER,3,MALLOT,JEAN,SOC,4788.0
1,03,ALLIER,3,COULON,BERNARD,UDF,18762.0
1,03,ALLIER,3,DURANT,MICHEL,VEC,2674.0
1,03,ALLIER,3,abstentions,,,19638.0
1,03,ALLIER,3,blancs_nuls,,,2585.0
1,03,ALLIER,4,BARDET,RENE,COM,5904.0
1,03,ALLIER,4,MATHIAS,RAYMOND,DIV,1343.0
1,03,ALLIER,4,MULER,GABRIEL,DVD,431.0
1,03,ALLIER,4,AUNAC ROBERJOT,GENEVIEVE,DVD,165.0
1,03,ALLIER,4,WIRTH,THIERRY,DVD,1576.0
1,03,ALLIER,4,GOSP,GERARD,FRN,5466.0
1,03,ALLIER,4,SZYBURA,RICHARD,MAJ,456.0
1,03,ALLIER,4,CHARASSE,GERARD,RDG,7108.0
1,03,ALLIER,4,MALHURET,CLAUDE,UDF,16158.0
1,03,ALLIER,4,BOAZIZ-ROSSI,CLAUDE,VEC,2389.0
1,03,ALLIER,4,abstentions,,,21086.0
1,03,ALLIER,4,blancs_nuls,,,2795.0
1,04,ALPES DE HAUTE PROVENCE,1,PAUL,GERARD,COM,4072.0
1,04,ALPES DE HAUTE PROVENCE,1,LEGRAND,MARGUERITE,DIV,829.0
1,04,ALPES DE HAUTE PROVENCE,1,FALQUE DE BEZAURE,BERNARD,FRN,4188.0
1,04,ALPES DE HAUTE PROVENCE,1,RINALDI,PIERRE,RPR,12323.0
1,04,ALPES DE HAUTE PROVENCE,1,MASSOT,FRANCOIS,SOC,7106.0
1,04,ALPES DE HAUTE PROVENCE,1,CAMBEFORT,P.ALAIN,VEC,3954.0
1,04,ALPES DE HAUTE PROVENCE,1,abstentions,,,14614.0
1,04,ALPES DE HAUTE PROVENCE,1,blancs_nuls,,,2702.0
1,04,ALPES DE HAUTE PROVENCE,2,ALLIAUD,GEORGES,COM,4427.0
1,04,ALPES DE HAUTE PROVENCE,2,OURCET,JACQUES,DIV,1055.0
1,04,ALPES DE HAUTE PROVENCE,2,ORNANO D,MIREILLE,FRN,5014.0
1,04,ALPES DE HAUTE PROVENCE,2,COLLOMBON,J.MARIE,GEC,3232.0
1,04,ALPES DE HAUTE PROVENCE,2,DELMAR,PIERRE,RPR,13137.0
1,04,ALPES DE HAUTE PROVENCE,2,ESCANEZ,JOSE,SOC,3753.0
1,04,ALPES DE HAUTE PROVENCE,2,abstentions,,,14676.0
1,04,ALPES DE HAUTE PROVENCE,2,blancs_nuls,,,2330.0
1,05,HAUTES ALPES,1,FERRERO,JEAN JACQUES,COM,2544.0
1,05,HAUTES ALPES,1,DAUDON,JACQUES,DIV,364.0
1,05,HAUTES ALPES,1,MASSE,DANIEL,DIV,147.0
1,05,HAUTES ALPES,1,ROYER,HENRI,DIV,699.0
1,05,HAUTES ALPES,1,BLACHE,JEAN PIERRE,EXG,103.0
1,05,HAUTES ALPES,1,MARCOUX,ALAIN,FRN,3057.0
1,05,HAUTES ALPES,1,MARTINEZ,HENRIETTE,RPR,8890.0
1,05,HAUTES ALPES,1,CHEVALLIER,DANIEL,SOC,8410.0
1,05,HAUTES ALPES,1,CHAPPA,JEAN CLAUDE,UDF,5703.0
1,05,HAUTES ALPES,1,ROUX,CHRISTINE,VEC,2646.0
1,05,HAUTES ALPES,1,abstentions,,,13536.0
1,05,HAUTES ALPES,1,blancs_nuls,,,1841.0
1,05,HAUTES ALPES,2,FAURE BRAC,BERNARD,COM,2292.0
1,05,HAUTES ALPES,2,DIMATTEO,ALAIN,DIV,550.0
1,05,HAUTES ALPES,2,BICKERS-GARCIA,VANESSA,FRN,2564.0
1,05,HAUTES ALPES,2,MARIN,MICHEL,GEC,1489.0
1,05,HAUTES ALPES,2,OLLIER,PATRICK,RPR,13073.0
1,05,HAUTES ALPES,2,BOUSSOUAR,BELKACEM,SOC,2526.0
1,05,HAUTES ALPES,2,GASDON,HERVE,VEC,1769.0
1,05,HAUTES ALPES,2,abstentions,,,11851.0
1,05,HAUTES ALPES,2,blancs_nuls,,,1721.0
1,06,ALPES MARITIMES,1,CARESSA,CHARLES,COM,4572.0
1,06,ALPES MARITIMES,1,BEAUNE,MICHELE,DIV,1096.0
1,06,ALPES MARITIMES,1,GAUTIER,YANNICK,DIV,122.0
1,06,ALPES MARITIMES,1,GOVERNATORI,J.MARC,DVD,1030.0
1,06,ALPES MARITIMES,1,ANNE,BENOIT,DVD,312.0
1,06,ALPES MARITIMES,1,DUCHER,PIERRE,EXD,129.0
1,06,ALPES MARITIMES,1,BORTNER,MATHIS,EXD,74.0
1,06,ALPES MARITIMES,1,CRISTOFARI,JOEL,EXG,549.0
1,06,ALPES MARITIMES,1,GOST,J.PIERRE,FRN,10071.0
1,06,ALPES MARITIMES,1,NICAISE,GHISLAIN,GEC,2242.0
1,06,ALPES MARITIMES,1,CICCOLINI,JOSEPH,RDG,4432.0
1,06,ALPES MARITIMES,1,EHRMANN,CHARLES,UDF,13667.0
1,06,ALPES MARITIMES,1,abstentions,,,24552.0
1,06,ALPES MARITIMES,1,blancs_nuls,,,1382.0
1,06,ALPES MARITIMES,2,DOUHET,SYLVIANE,COM,2274.0
1,06,ALPES MARITIMES,2,NICAUD,FRANCOISE,DIV,1015.0
1,06,ALPES MARITIMES,2,PEIGNIER,MARC,DIV,206.0
1,06,ALPES MARITIMES,2,CHAULIAC,PIERRE,DIV,307.0
1,06,ALPES MARITIMES,2,TORDO,GUY,DIV,639.0
1,06,ALPES MARITIMES,2,MEDECIN ASSEMAT,GENEVIEVE,DVD,4160.0
1,06,ALPES MARITIMES,2,PEYRAT,JACQUES,FRN,13439.0
1,06,ALPES MARITIMES,2,ESTROSI,CHRISTIAN,RPR,12168.0
1,06,ALPES MARITIMES,2,MOTTARD,PATRICK,SOC,6399.0
1,06,ALPES MARITIMES,2,MARIMOT,GUY,VEC,2521.0
1,06,ALPES MARITIMES,2,abstentions,,,25958.0
1,06,ALPES MARITIMES,2,blancs_nuls,,,1449.0
1,06,ALPES MARITIMES,3,BROCH,LOUIS,COM,4217.0
1,06,ALPES MARITIMES,3,SERBOURSE,ROBERT,DIV,146.0
1,06,ALPES MARITIMES,3,PEIZERAT,VIVIANE,DIV,739.0
1,06,ALPES MARITIMES,3,DARISTE,GERARD,DIV,94.0
1,06,ALPES MARITIMES,3,DEDELLEY,VERONIQUE,DIV,588.0
1,06,ALPES MARITIMES,3,MALBERT,J.PIERRE,EXD,115.0
1,06,ALPES MARITIMES,3,LE PEN,J.MARIE,FRN,12602.0
1,06,ALPES MARITIMES,3,DELEUSE,JAMES,MAJ,458.0
1,06,ALPES MARITIMES,3,TALAOUANOU,SAID,MAJ,98.0
1,06,ALPES MARITIMES,3,ALLENBACH,J.PHILIPPE,REG,219.0
1,06,ALPES MARITIMES,3,ASSO,BERNARD,RPR,8339.0
1,06,ALPES MARITIMES,3,COLONNA,J.HUGUES,SOC,6943.0
1,06,ALPES MARITIMES,3,SALLES,RUDY,UDF,9183.0
1,06,ALPES MARITIMES,3,ROMAN,DENIS,VEC,2095.0
1,06,ALPES MARITIMES,3,abstentions,,,26193.0
1,06,ALPES MARITIMES,3,blancs_nuls,,,1370.0
1,06,ALPES MARITIMES,4,BELLATI,CHARLES,COM,3502.0
1,06,ALPES MARITIMES,4,BLUM,ELIANE,DIV,1301.0
1,06,ALPES MARITIMES,4,FERRUCCIO,PATRICK,EXG,348.0
1,06,ALPES MARITIMES,4,GUBERNATIS DE,GERARD,FRN,9077.0
1,06,ALPES MARITIMES,4,KRAEMER,JACQUES,GEC,3074.0
1,06,ALPES MARITIMES,4,CHOUKI,AZEDDINE,MAJ,0.0
1,06,ALPES MARITIMES,4,AUBERT,EMMANUEL,RPR,13369.0
1,06,ALPES MARITIMES,4,MATHIEU,MICHELE,SOC,5254.0
1,06,ALPES MARITIMES,4,GUIBAL,J.CLAUDE,UDF,9182.0
1,06,ALPES MARITIMES,4,abstentions,,,23754.0
1,06,ALPES MARITIMES,4,blancs_nuls,,,1701.0
1,06,ALPES MARITIMES,5,FIORI,LOUIS,COM,7293.0
1,06,ALPES MARITIMES,5,FARGEOT,JEANNE,DIV,1680.0
1,06,ALPES MARITIMES,5,GERBAL,PIERRE,FRN,10321.0
1,06,ALPES MARITIMES,5,FRANCO,GASTON,RPR,12716.0
1,06,ALPES MARITIMES,5,CUTURELLO,PAUL,SOC,5532.0
1,06,ALPES MARITIMES,5,ICART,JEAN,UDF,9572.0
1,06,ALPES MARITIMES,5,GUILLON,JEAN,UDF,1208.0
1,06,ALPES MARITIMES,5,MAZERAND,P.LOUP,VEC,3355.0
1,06,ALPES MARITIMES,5,abstentions,,,25314.0
1,06,ALPES MARITIMES,5,blancs_nuls,,,2080.0
1,06,ALPES MARITIMES,6,PAPI,MARIUS,COM,5393.0
1,06,ALPES MARITIMES,6,PERNA,NOEL,DIV,2079.0
1,06,ALPES MARITIMES,6,VIALLON,M.LOUISE,DIV,829.0
1,06,ALPES MARITIMES,6,LE GUILLOU,HENRI,EXD,801.0
1,06,ALPES MARITIMES,6,RIPOLL,J.PAUL,FRN,12028.0
1,06,ALPES MARITIMES,6,VIDAL,P.MARIE,MAJ,6512.0
1,06,ALPES MARITIMES,6,SAUVAIGO,SUZANNE,RPR,23361.0
1,06,ALPES MARITIMES,6,BARDET,MAURICE,VEC,4229.0
1,06,ALPES MARITIMES,6,abstentions,,,27262.0
1,06,ALPES MARITIMES,6,blancs_nuls,,,2146.0
1,06,ALPES MARITIMES,7,PIEL,GERARD,COM,2935.0
1,06,ALPES MARITIMES,7,HUVER,YVETTE,DIV,1048.0
1,06,ALPES MARITIMES,7,ROY,MICHELLE,DIV,201.0
1,06,ALPES MARITIMES,7,GILLARD,MAURICE,DIV,944.0
1,06,ALPES MARITIMES,7,CREPIN,ROBERT,FRN,13134.0
1,06,ALPES MARITIMES,7,AMMIRATI,CLAUDE,MAJ,1964.0
1,06,ALPES MARITIMES,7,BOUREKAB,ABDELKRIM,MAJ,120.0
1,06,ALPES MARITIMES,7,DAUNIS,MARC,SOC,4925.0
1,06,ALPES MARITIMES,7,PRUVOST,ALAIN,SOC,587.0
1,06,ALPES MARITIMES,7,MERLI,PIERRE,UDF,23477.0
1,06,ALPES MARITIMES,7,MARQUES,PASCAL,VEC,4283.0
1,06,ALPES MARITIMES,7,abstentions,,,27258.0
1,06,ALPES MARITIMES,7,blancs_nuls,,,2475.0
1,06,ALPES MARITIMES,8,PICOT,GHISLAINE,COM,1618.0
1,06,ALPES MARITIMES,8,VOGEL,PAUL,DIV,885.0
1,06,ALPES MARITIMES,8,ANGELAC,YVAN,DIV,701.0
1,06,ALPES MARITIMES,8,BRUN,MICHEL,DVD,257.0
1,06,ALPES MARITIMES,8,PEYRON,ALBERT,FRN,7948.0
1,06,ALPES MARITIMES,8,LOURY,NADIA,GEC,1690.0
1,06,ALPES MARITIMES,8,LEOCARD,J.PATRICK,SOC,2639.0
1,06,ALPES MARITIMES,8,MOUILLOT,MICHEL,UDF,13281.0
1,06,ALPES MARITIMES,8,MOREAU,LOUISE,UDF,12337.0
1,06,ALPES MARITIMES,8,abstentions,,,17523.0
1,06,ALPES MARITIMES,8,blancs_nuls,,,1022.0
1,06,ALPES MARITIMES,9,EUZIERE,PAUL,COM,3597.0
1,06,ALPES MARITIMES,9,RUBIO,HELENE,DIV,1533.0
1,06,ALPES MARITIMES,9,GOBY,H.PHILIPPE,DVD,1896.0
1,06,ALPES MARITIMES,9,PAUVERT,PIERRE,FRN,11242.0
1,06,ALPES MARITIMES,9,LABEYRIE,ANTOINE,GEC,5504.0
1,06,ALPES MARITIMES,9,MAGAGNOSC,MARCEL,MAJ,1410.0
1,06,ALPES MARITIMES,9,BACHELET,PIERRE,RPR,24905.0
1,06,ALPES MARITIMES,9,SORIA,JOSE,SOC,5014.0
1,06,ALPES MARITIMES,9,abstentions,,,29182.0
1,06,ALPES MARITIMES,9,blancs_nuls,,,2190.0
1,07,ARDECHE,1,FEUCHOT,ALAIN,COM,4932.0
1,07,ARDECHE,1,DUBANT,ISABELLE,DIV,1192.0
1,07,ARDECHE,1,HUSSON,ALAIN,DVD,447.0
1,07,ARDECHE,1,GAREL,JEAN,FRN,4288.0
1,07,ARDECHE,1,EGAL,BERNARD,GEC,3040.0
1,07,ARDECHE,1,CHAPUIS,ROBERT,SOC,9236.0
1,07,ARDECHE,1,LAVIS,CHRISTIAN,UDF,4682.0
1,07,ARDECHE,1,IMBERT,AMEDEE,UDF,15041.0
1,07,ARDECHE,1,abstentions,,,19954.0
1,07,ARDECHE,1,blancs_nuls,,,2646.0
1,07,ARDECHE,2,PLANA,SERGE,COM,4125.0
1,07,ARDECHE,2,VIVIEN,PATRICIA,DIV,1350.0
1,07,ARDECHE,2,CEZ,MICHEL,DVD,520.0
1,07,ARDECHE,2,ARNAUD,PHILIPPE,FRN,5737.0
1,07,ARDECHE,2,ARNAUD,H.JEAN,RPR,18231.0
1,07,ARDECHE,2,JOUVET,YVES,SOC,7730.0
1,07,ARDECHE,2,CHAMBON,DOMINIQUE,UDF,9486.0
1,07,ARDECHE,2,RABANIT,MICHEL,VEC,5004.0
1,07,ARDECHE,2,abstentions,,,23376.0
1,07,ARDECHE,2,blancs_nuls,,,2778.0
1,07,ARDECHE,3,DELAUCHE,HENRI,COM,4303.0
1,07,ARDECHE,3,COMTE,GABRIEL,DVD,1007.0
1,07,ARDECHE,3,ROMET,DANIEL,EXG,1174.0
1,07,ARDECHE,3,BERAUD,RAYMOND,FRN,4299.0
1,07,ARDECHE,3,COUROUBLE,PIERRE,GEC,3181.0
1,07,ARDECHE,3,IORDANOFF,ALEXIS,MAJ,159.0
1,07,ARDECHE,3,ROUX,J.MARIE,RPR,12605.0
1,07,ARDECHE,3,ALAIZE,J.MARIE,SOC,8684.0
1,07,ARDECHE,3,CHASTANIER,PIERRE,UDF,4723.0
1,07,ARDECHE,3,RIBEYRE,J.PAUL,UDF,2569.0
1,07,ARDECHE,3,abstentions,,,19301.0
1,07,ARDECHE,3,blancs_nuls,,,2420.0
1,08,ARDENNES,1,DALLA ROSA,SYLVAIN,COM,3519.0
1,08,ARDENNES,1,BARILLET,GABRIEL,DIV,1992.0
1,08,ARDENNES,1,VASSAL,PIERRE,DVD,903.0
1,08,ARDENNES,1,BENYOUCEF,PATRICK,EXG,1016.0
1,08,ARDENNES,1,WAGNER,EMILE,FRN,6519.0
1,08,ARDENNES,1,NADAUD,J.PHILIPPE,GEC,3242.0
1,08,ARDENNES,1,MAS,ROGER,SOC,10566.0
1,08,ARDENNES,1,VUIBERT,MICHEL,UDF,17925.0
1,08,ARDENNES,1,abstentions,,,23040.0
1,08,ARDENNES,1,blancs_nuls,,,2458.0
1,08,ARDENNES,2,VISSE,RENE,COM,6570.0
1,08,ARDENNES,2,MARTIN,J MARIE,DIV,1427.0
1,08,ARDENNES,2,LAVERGNE,SIMON,DIV,1562.0
1,08,ARDENNES,2,HUET,CLAUDE,DIV,838.0
1,08,ARDENNES,2,MIARA,FRANCOIS,DVD,699.0
1,08,ARDENNES,2,BOURRIAUD,J PIERRE,EXG,714.0
1,08,ARDENNES,2,DIERCKENS,MICHEL,FRN,6004.0
1,08,ARDENNES,2,ISTACE,GERARD,SOC,9034.0
1,08,ARDENNES,2,MATHOT,PHILIPPE,UDF,11236.0
1,08,ARDENNES,2,LENICE,PHILIPPE,VEC,2443.0
1,08,ARDENNES,2,abstentions,,,23978.0
1,08,ARDENNES,2,blancs_nuls,,,2033.0
1,08,ARDENNES,3,SOULET,CLAUDE,COM,2588.0
1,08,ARDENNES,3,GUILLOT,BERNARD,DIV,1238.0
1,08,ARDENNES,3,VISSAC,CLAUDE,DVD,9921.0
1,08,ARDENNES,3,PETITJEAN,GUY,EXG,437.0
1,08,ARDENNES,3,AUBERT,JEAN,FRN,4109.0
1,08,ARDENNES,3,JASON,J.LOUIS,GEC,2345.0
1,08,ARDENNES,3,MARCHET,MICHEL,RPR,8708.0
1,08,ARDENNES,3,BACHY,J.PAUL,SOC,9487.0
1,08,ARDENNES,3,abstentions,,,18324.0
1,08,ARDENNES,3,blancs_nuls,,,2075.0
1,09,ARIEGE,1,CASSAN,LYLIANE,COM,4223.0
1,09,ARIEGE,1,PABERZ,CHRISTIAN,DIV,1000.0
1,09,ARIEGE,1,CANAL,HENRI,DIV,157.0
1,09,ARIEGE,1,GARAUD,H.RENE,DVD,10759.0
1,09,ARIEGE,1,MESPLIE,GEORGES,FRN,3051.0
1,09,ARIEGE,1,BONREPAUX,AUGUSTIN,SOC,14022.0
1,09,ARIEGE,1,MATRICON,FRANCOISE,VEC,2566.0
1,09,ARIEGE,1,abstentions,,,15201.0
1,09,ARIEGE,1,blancs_nuls,,,2458.0
1,09,ARIEGE,2,SOUQUE,JOSEE,COM,4479.0
1,09,ARIEGE,2,BLANC,MARIE,DIV,968.0
1,09,ARIEGE,2,TRIGANO,ANDRE,DVD,14385.0
1,09,ARIEGE,2,FARELLACCI,ANDRE,FRN,3173.0
1,09,ARIEGE,2,PASTOUREL,BERNARD,GEC,2338.0
1,09,ARIEGE,2,MASSAT,RENE,SOC,12325.0
1,09,ARIEGE,2,abstentions,,,14834.0
1,09,ARIEGE,2,blancs_nuls,,,2248.0
1,10,AUBE,1,JEANMOUGIN,REMO,COM,2555.0
1,10,AUBE,1,PESCAROLO,PIERRE,DIV,3299.0
1,10,AUBE,1,COURTIER,M.JEANNE,DVD,2118.0
1,10,AUBE,1,VELTIN,ANDRE,DVD,562.0
1,10,AUBE,1,VERDIERE,COLETTE,EXD,1115.0
1,10,AUBE,1,SUBTIL,BRUNO,FRN,5521.0
1,10,AUBE,1,DIONISI,BRUNO,GEC,2484.0
1,10,AUBE,1,BRET,MARC,SOC,5282.0
1,10,AUBE,1,MICAUX,PIERRE,UDF,12384.0
1,10,AUBE,1,abstentions,,,16432.0
1,10,AUBE,1,blancs_nuls,,,2194.0
1,10,AUBE,2,LEFEVRE,JEAN,COM,3046.0
1,10,AUBE,2,BERNARDIE,MAURICE,DIV,1300.0
1,10,AUBE,2,COPEL,ETIENNE,DVD,6165.0
1,10,AUBE,2,RIGAUD,JACQUES,DVD,4416.0
1,10,AUBE,2,MALARMEY,MARC,FRN,5341.0
1,10,AUBE,2,GALLEY,ROBERT,RPR,12829.0
1,10,AUBE,2,CHERAIN,J.PIERRE,SOC,7237.0
1,10,AUBE,2,MENISSIER,DOMINIQUE,VEC,2617.0
1,10,AUBE,2,abstentions,,,20624.0
1,10,AUBE,2,blancs_nuls,,,2369.0
1,10,AUBE,3,DIDIER,GEORGES,COM,4524.0
1,10,AUBE,3,PATENERE,ROGER,DIV,1168.0
1,10,AUBE,3,BAICRY,ANNE,DIV,925.0
1,10,AUBE,3,HOEL,JULIEN,EXD,1010.0
1,10,AUBE,3,BISSEY,PIERRE,EXG,914.0
1,10,AUBE,3,ROHMANN,LAURENT,FRN,6184.0
1,10,AUBE,3,BENOIT,PIERRE,GEC,2195.0
1,10,AUBE,3,BAROIN,FRANCOIS,RPR,12732.0
1,10,AUBE,3,CARTELET,MICHEL,SOC,7268.0
1,10,AUBE,3,COILLOT,ALAIN,UDF,8154.0
1,10,AUBE,3,abstentions,,,21944.0
1,10,AUBE,3,blancs_nuls,,,2040.0
1,11,AUDE,1,GARINO,HENRY,COM,6631.0
1,11,AUDE,1,FABRE,JEAN,DIV,1181.0
1,11,AUDE,1,LAFFONT,MURIEL,DIV,819.0
1,11,AUDE,1,PLANTEY,FRANCK,DIV,181.0
1,11,AUDE,1,DARAUD,J.FRANCOIS,DVD,1274.0
1,11,AUDE,1,ESCORTELL,HENRI,FRN,5125.0
1,11,AUDE,1,VIDAL,JOSEPH,SOC,11410.0
1,11,AUDE,1,LARRAT,GERARD,UDF,13558.0
1,11,AUDE,1,DOUCET,JACQUES,VEC,2895.0
1,11,AUDE,1,abstentions,,,18339.0
1,11,AUDE,1,blancs_nuls,,,2939.0
1,11,AUDE,2,CHAPPERT,GERARD,COM,7972.0
1,11,AUDE,2,DOLSET,PAUL,DIV,1732.0
1,11,AUDE,2,HOMPS,ANDRE,DVD,1096.0
1,11,AUDE,2,GARNIER,YVONNE,FRN,7953.0
1,11,AUDE,2,ANTAGNAC,JEAN,MAJ,1513.0
1,11,AUDE,2,MADALLE,ALAIN,RPR,20130.0
1,11,AUDE,2,BARAILLA,REGIS,SOC,15851.0
1,11,AUDE,2,ARDITI,MARYSE,VEC,3867.0
1,11,AUDE,2,abstentions,,,24390.0
1,11,AUDE,2,blancs_nuls,,,3547.0
1,11,AUDE,3,ILLAC,ANDRE,COM,4775.0
1,11,AUDE,3,BOURDIL,JEAN,DIV,580.0
1,11,AUDE,3,DELMAIRE,GEORGES,DIV,732.0
