tour,code_departement,departement,code_circonscription,nom,prenom,code_nuance,voix
1,01,AIN,4,DESMARIS,CHRISTIAN,COM,1924.0
1,01,AIN,1,MORNET,LIONEL,COM,1977.0
1,01,AIN,3,VDOVITCHENKO,MARCELLE,COM,2692.0
1,01,AIN,2,ROUSTIT,FERNAND,COM,4022.0
1,01,AIN,1,PUJOL,REGIS,EXG,1199.0
1,01,AIN,1,AULAGNE,BERNARD,FRN,3109.0
1,01,AIN,3,JULLIEN,GHISLAINE,FRN,3270.0
1,01,AIN,2,LEROY,EMMANUEL,FRN,5472.0
1,01,AIN,4,HARTEMANN,PHILIPPE,FRN,5326.0
1,01,AIN,4,COQUARD,ALAIN,MAJ,774.0
1,01,AIN,1,SAINT PIERRE,DOMINIQUE,RDG,16950.0
1,01,AIN,2,GUICHON,LUCIEN,RPR,17581.0
1,01,AIN,1,BOYON,JACQUES,RPR,20321.0
1,01,AIN,2,LORA TONET,GERARD,SOC,14163.0
1,01,AIN,3,VINCENT,JULIETTE,SOC,13017.0
1,01,AIN,4,RAVASSARD,NOEL,SOC,20419.0
1,01,AIN,3,MILLON,CHARLES,UDF,22825.0
1,01,AIN,4,LOBIETTI,BERNARD,UDF,3028.0
1,01,AIN,4,VOISIN,MICHEL,UDF,15727.0
1,01,AIN,1,blancs_nuls,,,659.0
1,01,AIN,2,blancs_nuls,,,758.0
1,01,AIN,3,blancs_nuls,,,702.0
1,01,AIN,4,blancs_nuls,,,831.0
1,01,AIN,1,abstentions,,,27652.0
1,01,AIN,2,abstentions,,,25788.0
1,01,AIN,3,abstentions,,,24310.0
1,01,AIN,4,abstentions,,,30821.0
1,02,AISNE,1,MOREAU,GUY,COM,5491.0
1,02,AISNE,2,LE MEUR,DANIEL,COM,15570.0
1,02,AISNE,3,ROJO,YVAN,COM,7540.0
1,02,AISNE,4,RENARD,ROLAND,COM,10120.0
1,02,AISNE,5,ROUSSEAU,MARCEL,COM,5750.0
1,02,AISNE,2,CHOAIN,CHRISTIAN,DVD,4085.0
1,02,AISNE,2,CARON,DANIEL,FRN,4691.0
1,02,AISNE,4,BLEUZE,PIERRE,FRN,5023.0
1,02,AISNE,5,POTEL,HUBERT,FRN,4150.0
1,02,AISNE,3,GOARIN,RENE,FRN,4895.0
1,02,AISNE,1,RUSCICA,ROBERT,FRN,3487.0
1,02,AISNE,1,LAMANT,JEAN CLAUDE,RPR,18849.0
1,02,AISNE,4,DE BROSSES,JACQUES,RPR,11831.0
1,02,AISNE,1,DOSIERE,RENE,SOC,18963.0
1,02,AISNE,3,BALLIGAND,JEAN PIERRE,SOC,26186.0
1,02,AISNE,5,JOURDAIN,DOMINIQUE,SOC,16029.0
1,02,AISNE,2,GUIDONI,PIERRE,SOC,13658.0
1,02,AISNE,4,LEFRANC,BERNARD,SOC,21602.0
1,02,AISNE,3,BOURY,JACQUES,UDF,13949.0
1,02,AISNE,5,ROSSI,ANDRE,UDF,21282.0
1,02,AISNE,2,PAGNI,ANTOINE,UDF,11496.0
1,02,AISNE,1,blancs_nuls,,,997.0
1,02,AISNE,2,blancs_nuls,,,1129.0
1,02,AISNE,3,blancs_nuls,,,1524.0
1,02,AISNE,4,blancs_nuls,,,1091.0
1,02,AISNE,5,blancs_nuls,,,695.0
1,02,AISNE,1,abstentions,,,21780.0
1,02,AISNE,2,abstentions,,,23139.0
1,02,AISNE,3,abstentions,,,21577.0
1,02,AISNE,4,abstentions,,,26534.0
1,02,AISNE,5,abstentions,,,22307.0
1,03,ALLIER,4,BARDET,RENE,COM,6067.0
1,03,ALLIER,2,GOLDBERG,PIERRE,COM,17257.0
1,03,ALLIER,1,MAIRAL,JEAN CLAUDE,COM,6538.0
1,03,ALLIER,3,LAJOINTE,ANDRE,COM,20052.0
1,03,ALLIER,2,GRAVIER,JEAN,DVD,13853.0
1,03,ALLIER,3,CANDILLE,JEAN CLAUDE,FRN,3069.0
1,03,ALLIER,1,DE SALVERT,DANIELE,FRN,2019.0
1,03,ALLIER,2,MAC CLENIHAN,CHARLES,FRN,2254.0
1,03,ALLIER,4,LAMOUREUX,ANDRE,FRN,3001.0
1,03,ALLIER,3,GENEST,PHILIPPE,RPR,1059.0
1,03,ALLIER,1,MARTIN,JEAN PAUL,RPR,15802.0
1,03,ALLIER,1,COLCOMBET,FRANCOIS,SOC,14742.0
1,03,ALLIER,2,CHAUBARD,ALBERT,SOC,13005.0
1,03,ALLIER,4,BELORGEY,JEAN MICHEL,SOC,13247.0
1,03,ALLIER,3,PISANI,MARCEL,SOC,9691.0
1,03,ALLIER,3,COULON,BERNARD,UDF,15875.0
1,03,ALLIER,4,FRELASTRE,GEORGES,UDF,2612.0
1,03,ALLIER,4,LACARIN,JACQUES,UDF,8204.0
1,03,ALLIER,4,MALHURET,CLAUDE,UDF,8922.0
1,03,ALLIER,1,blancs_nuls,,,817.0
1,03,ALLIER,2,blancs_nuls,,,1122.0
1,03,ALLIER,3,blancs_nuls,,,1148.0
1,03,ALLIER,4,blancs_nuls,,,909.0
1,03,ALLIER,1,abstentions,,,18811.0
1,03,ALLIER,2,abstentions,,,22040.0
1,03,ALLIER,3,abstentions,,,21536.0
1,03,ALLIER,4,abstentions,,,22290.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,ALLIAUD,GEORGES,COM,3839.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,PHILIPPE,RAYMOND,COM,4442.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,LACHAMP,JEAN JACQUES,EXG,1036.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,BOURBOULON,ISABELLE,EXG,1185.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,DE GUILHERMIER,BERNARD,FRN,4193.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,PANSIERI,JULES HENRI,FRN,3557.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,DUCOFFE,ROBERT,RPR,1870.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,DELMAR,PIERRE,RPR,12068.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,BELLON,ANDRE,SOC,11977.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,MASSOT,FRANCOIS,SOC,11122.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,GALIZI,FRANCIS,UDF,9194.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,blancs_nuls,,,817.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,blancs_nuls,,,783.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,abstentions,,,15306.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,abstentions,,,16113.0
1,05,HAUTES-ALPES,1,FERRERO,JEAN JACQUES,COM,2369.0
1,05,HAUTES-ALPES,2,FAURE BRAC,BERNARD,COM,2277.0
1,05,HAUTES-ALPES,1,MARCOUX,ALAIN,FRN,2143.0
1,05,HAUTES-ALPES,2,PRACHERSTORFER,DOMINIQUE,FRN,1474.0
1,05,HAUTES-ALPES,2,OLLIER,PATRICK,RPR,11090.0
1,05,HAUTES-ALPES,1,CHEVALLIER,DANIEL,SOC,13184.0
1,05,HAUTES-ALPES,2,DE CAUMONT,ROBERT,SOC,7755.0
1,05,HAUTES-ALPES,1,BERNARD REYMOND,PIERRE,UDF,13981.0
1,05,HAUTES-ALPES,1,blancs_nuls,,,656.0
1,05,HAUTES-ALPES,2,blancs_nuls,,,678.0
1,05,HAUTES-ALPES,1,abstentions,,,13111.0
1,05,HAUTES-ALPES,2,abstentions,,,13055.0
1,06,ALPES-MARITIMES,1,CARESSA,CHARLES,COM,5044.0
1,06,ALPES-MARITIMES,6,PAPI,MARIUS,COM,4688.0
1,06,ALPES-MARITIMES,7,PIEL,GERARD,COM,3449.0
1,06,ALPES-MARITIMES,8,PICOT,GHISLAINE,COM,2160.0
1,06,ALPES-MARITIMES,3,BROCH,LOUIS,COM,5155.0
1,06,ALPES-MARITIMES,2,PALLAND,MARLENE,COM,2517.0
1,06,ALPES-MARITIMES,4,BENNATI,ROGER,COM,5643.0
1,06,ALPES-MARITIMES,5,FIORI,LOUIS,COM,7387.0
1,06,ALPES-MARITIMES,9,VASSALLO,GEORGES,COM,6620.0
1,06,ALPES-MARITIMES,2,BERNARD,JEAN  LOUIS,DVD,324.0
1,06,ALPES-MARITIMES,8,BRUN,MICHEL,DVD,460.0
1,06,ALPES-MARITIMES,5,BOSCHER,DOMINIQUE,DVD,200.0
1,06,ALPES-MARITIMES,4,VESTRI,RENE,DVD,4947.0
1,06,ALPES-MARITIMES,5,GORLIER,MICHEL,DVD,329.0
1,06,ALPES-MARITIMES,9,GOBY,HENRI PHILIPPE,DVD,1383.0
1,06,ALPES-MARITIMES,5,BAEZA,MAX,FRN,7787.0
1,06,ALPES-MARITIMES,4,GAZUT,ROBERT,FRN,5872.0
1,06,ALPES-MARITIMES,6,PEYRON,ALBERT,FRN,10678.0
1,06,ALPES-MARITIMES,1,GOST,JEAN PIERRE,FRN,7289.0
1,06,ALPES-MARITIMES,2,FRANCHI,ADRIENNE,FRN,8643.0
1,06,ALPES-MARITIMES,3,PEYRAT,JACQUES,FRN,10376.0
1,06,ALPES-MARITIMES,7,SCANNAPIECO,CLAUDE,FRN,10904.0
1,06,ALPES-MARITIMES,9,GAMBADE,HUBERT,FRN,8449.0
1,06,ALPES-MARITIMES,8,BOULANGEOT,JEAN,FRN,8066.0
1,06,ALPES-MARITIMES,2,GALY,JEAN MICHEL,MAJ,1106.0
1,06,ALPES-MARITIMES,1,RANDON,JACQUES,MAJ,2265.0
1,06,ALPES-MARITIMES,4,AUBERT,EMMANUEL,RPR,14478.0
1,06,ALPES-MARITIMES,9,BACHELET,PIERRE,RPR,22853.0
1,06,ALPES-MARITIMES,2,DAUGREILH,MARTINE,RPR,18681.0
1,06,ALPES-MARITIMES,6,SAUVAIGO,SUZANNE,RPR,20066.0
1,06,ALPES-MARITIMES,5,ESTROSI,CHRISTIAN,RPR,16746.0
1,06,ALPES-MARITIMES,3,LEONETTI,ANTOINE,SOC,1946.0
1,06,ALPES-MARITIMES,6,BOIVIN,ODETTE,SOC,12507.0
1,06,ALPES-MARITIMES,3,MATRINGE,MICHELE,SOC,9878.0
1,06,ALPES-MARITIMES,7,ROLANT,MICHEL,SOC,11943.0
1,06,ALPES-MARITIMES,5,COLONNA,JEAN HUGUES,SOC,14413.0
1,06,ALPES-MARITIMES,8,ROSSI,HENRI,SOC,9139.0
1,06,ALPES-MARITIMES,1,POGLIANO,RICHARD,SOC,9136.0
1,06,ALPES-MARITIMES,4,MATHIEU,MICHELE,SOC,9754.0
1,06,ALPES-MARITIMES,9,GIOLITTI,FRANCIS,SOC,10559.0
1,06,ALPES-MARITIMES,2,MOTTARD,PATRICK,SOC,11107.0
1,06,ALPES-MARITIMES,7,MERLI,PIERRE,UDF,22833.0
1,06,ALPES-MARITIMES,1,EHRMANN,CHARLES,UDF,16483.0
1,06,ALPES-MARITIMES,8,MOREAU,LOUISE,UDF,18599.0
1,06,ALPES-MARITIMES,9,D HALLUIN,LUC,UDF,0.0
1,06,ALPES-MARITIMES,4,GUIBAL,JEAN CLAUDE,UDF,4747.0
1,06,ALPES-MARITIMES,3,SALLES,RUDY,UDF,14669.0
1,06,ALPES-MARITIMES,1,blancs_nuls,,,687.0
1,06,ALPES-MARITIMES,2,blancs_nuls,,,542.0
1,06,ALPES-MARITIMES,3,blancs_nuls,,,667.0
1,06,ALPES-MARITIMES,4,blancs_nuls,,,708.0
1,06,ALPES-MARITIMES,5,blancs_nuls,,,920.0
1,06,ALPES-MARITIMES,6,blancs_nuls,,,788.0
1,06,ALPES-MARITIMES,7,blancs_nuls,,,857.0
1,06,ALPES-MARITIMES,8,blancs_nuls,,,718.0
1,06,ALPES-MARITIMES,9,blancs_nuls,,,811.0
1,06,ALPES-MARITIMES,1,abstentions,,,25299.0
1,06,ALPES-MARITIMES,2,abstentions,,,29320.0
1,06,ALPES-MARITIMES,3,abstentions,,,29408.0
1,06,ALPES-MARITIMES,4,abstentions,,,24116.0
1,06,ALPES-MARITIMES,5,abstentions,,,26850.0
1,06,ALPES-MARITIMES,6,abstentions,,,28521.0
1,06,ALPES-MARITIMES,7,abstentions,,,27653.0
1,06,ALPES-MARITIMES,8,abstentions,,,21127.0
1,06,ALPES-MARITIMES,9,abstentions,,,29447.0
1,07,ARDECHE,1,FEUCHOT,ALAIN,COM,5300.0
1,07,ARDECHE,3,VIDAL,RENE,COM,4830.0
1,07,ARDECHE,2,PLANA,SERGE,COM,3654.0
1,07,ARDECHE,1,GAREL,JEAN,FRN,3781.0
1,07,ARDECHE,2,ARNAUD,PIERRE MICHEL,FRN,3248.0
1,07,ARDECHE,3,BERAUD,RAYMOND,FRN,3825.0
1,07,ARDECHE,2,DONDOUX,JACQUES,MAJ,16942.0
1,07,ARDECHE,3,CHAMPEL,MARC,RPR,6723.0
1,07,ARDECHE,1,CHAGOUNOFF,GEORGES,RPR,15421.0
1,07,ARDECHE,2,PERBET,REGIS,RPR,17195.0
1,07,ARDECHE,1,CHAPUIS,ROBERT,SOC,18133.0
1,07,ARDECHE,3,ALAIZE,JEAN MARIE,SOC,16124.0
1,07,ARDECHE,2,CHAMBON,DOMINIQUE,UDF,7179.0
1,07,ARDECHE,3,MICHEL,JEAN FRANCOIS,UDF,11509.0
1,07,ARDECHE,1,blancs_nuls,,,868.0
1,07,ARDECHE,2,blancs_nuls,,,705.0
1,07,ARDECHE,3,blancs_nuls,,,679.0
1,07,ARDECHE,1,abstentions,,,20823.0
1,07,ARDECHE,2,abstentions,,,26438.0
1,07,ARDECHE,3,abstentions,,,20318.0
1,08,ARDENNES,1,DALLA ROSA,SYLVAIN,COM,4965.0
1,08,ARDENNES,2,VISSE,RENE,COM,10172.0
1,08,ARDENNES,3,SOULET,CLAUDE,COM,4641.0
1,08,ARDENNES,2,DIERCKENS,MICHEL,FRN,4438.0
1,08,ARDENNES,1,MATHIEU,JEAN,FRN,4139.0
1,08,ARDENNES,3,L HOSTE,JEAN PIERRE,FRN,3185.0
1,08,ARDENNES,2,FOSTIER,PATRICK,RPR,10121.0
1,08,ARDENNES,3,SOURDILLE,JACQUES,RPR,16329.0
1,08,ARDENNES,1,MAS,ROGER,SOC,17804.0
1,08,ARDENNES,3,BACHY,JEAN PAUL,SOC,14752.0
1,08,ARDENNES,2,ISTACE,GERARD,SOC,14110.0
1,08,ARDENNES,1,VUIBERT,MICHEL,UDF,17721.0
1,08,ARDENNES,1,blancs_nuls,,,1072.0
1,08,ARDENNES,2,blancs_nuls,,,1001.0
1,08,ARDENNES,3,blancs_nuls,,,767.0
1,08,ARDENNES,1,abstentions,,,23867.0
1,08,ARDENNES,2,abstentions,,,24299.0
1,08,ARDENNES,3,abstentions,,,20446.0
1,09,ARIEGE,1,LAILLE,JEAN,COM,4352.0
1,09,ARIEGE,2,SEGUELA,GILBERT,COM,5837.0
1,09,ARIEGE,2,TRIGANO,ANDRE,DVD,9323.0
1,09,ARIEGE,2,LEGRAND,GERARD,DVD,3190.0
1,09,ARIEGE,2,BOUCHERLE,PERICO,EXD,253.0
1,09,ARIEGE,1,CALLIONI,GABRIEL,FRN,2268.0
1,09,ARIEGE,2,COMMES,RENE,FRN,2000.0
1,09,ARIEGE,1,TIREAU,JEAN PIERRE,RPR,7940.0
1,09,ARIEGE,1,BONREPAUX,AUGUSTIN,SOC,21616.0
1,09,ARIEGE,2,MASSAT,RENE,SOC,17097.0
1,09,ARIEGE,1,blancs_nuls,,,913.0
1,09,ARIEGE,2,blancs_nuls,,,823.0
1,09,ARIEGE,1,abstentions,,,16267.0
1,09,ARIEGE,2,abstentions,,,16247.0
1,10,AUBE,2,LEFEVRE,JEAN,COM,3526.0
1,10,AUBE,1,LHOMME,MARIE NOELLE,COM,3368.0
1,10,AUBE,3,DIDIER,GEORGES,COM,6155.0
1,10,AUBE,1,CALMEAU,PATRICK,DVD,1507.0
1,10,AUBE,3,CROIZIER,GERARD,DVD,1994.0
1,10,AUBE,3,CHATELAIN,JACQUES,ECO,1718.0
1,10,AUBE,1,AVIAT,JEAN CLAUDE,EXD,432.0
1,10,AUBE,2,GUENIN,GUY,EXD,404.0
1,10,AUBE,3,GRENIER,EMMANUEL,EXD,193.0
1,10,AUBE,2,FRANCISCI,RENE,FRN,3289.0
1,10,AUBE,1,SUBTIL,BRUNO,FRN,3199.0
1,10,AUBE,3,LE CHEVALLIER,CENDRINE,FRN,4093.0
1,10,AUBE,2,GALLEY,ROBERT,RPR,20825.0
1,10,AUBE,2,WEINLING,JEAN,SOC,15698.0
1,10,AUBE,1,BRET,MARC,SOC,10486.0
1,10,AUBE,3,CARTELET,MICHEL,SOC,12693.0
1,10,AUBE,3,COILLOT,ALAIN,UDF,16679.0
1,10,AUBE,1,MICAUX,PIERRE,UDF,16124.0
1,10,AUBE,1,blancs_nuls,,,827.0
1,10,AUBE,2,blancs_nuls,,,870.0
1,10,AUBE,3,blancs_nuls,,,851.0
1,10,AUBE,1,abstentions,,,18978.0
1,10,AUBE,2,abstentions,,,22103.0
1,10,AUBE,3,abstentions,,,26373.0
1,11,AUDE,2,CHAPPERT,GERARD,COM,9031.0
1,11,AUDE,3,RIVERA,MARIE JEANNE,COM,4946.0
1,11,AUDE,1,GARINO,HENRY,COM,7239.0
1,11,AUDE,1,ESCORTELL,HENRI,FRN,3437.0
1,11,AUDE,2,GARNIER,YVONNE,FRN,6893.0
1,11,AUDE,3,CROS,YVES,FRN,3437.0
1,11,AUDE,2,FABRY,ROGER,RPR,13277.0
1,11,AUDE,3,PELOFY,HENRI,RPR,16752.0
1,11,AUDE,1,VIDAL,JOSEPH,SOC,19898.0
1,11,AUDE,2,BARAILLA,REGIS,SOC,28022.0
1,11,AUDE,3,CAMBOLIVE,JACQUES,SOC,26909.0
1,11,AUDE,1,LARRAT,GERARD,UDF,12823.0
1,11,AUDE,1,blancs_nuls,,,1435.0
1,11,AUDE,2,blancs_nuls,,,1636.0
1,11,AUDE,3,blancs_nuls,,,1218.0
1,11,AUDE,1,abstentions,,,17813.0
1,11,AUDE,2,abstentions,,,25128.0
1,11,AUDE,3,abstentions,,,16893.0
1,12,AVEYRON,1,LAFON,MICHEL,COM,2139.0
1,12,AVEYRON,3,MARRE,CLAUDE,COM,2273.0
1,12,AVEYRON,2,GRAS,JEAN MARIE,COM,3891.0
1,12,AVEYRON,2,LAURENT,ROGER,DVD,560.0
1,12,AVEYRON,3,CABANTOUS,MAX,FRN,1628.0
1,12,AVEYRON,2,RIGAL,JEAN,RDG,27888.0
1,12,AVEYRON,3,GODFRAIN,JACQUES,RPR,28897.0
1,12,AVEYRON,3,DURAND,GUY,SOC,19126.0
1,12,AVEYRON,1,RAYNAL,DOMINIQUE,SOC,15768.0
1,12,AVEYRON,1,BRIANE,JEAN,UDF,28741.0
1,12,AVEYRON,2,TREBOSC,ANDRE,UDF,19294.0
1,12,AVEYRON,1,blancs_nuls,,,1410.0
1,12,AVEYRON,2,blancs_nuls,,,1716.0
1,12,AVEYRON,3,blancs_nuls,,,1432.0
1,12,AVEYRON,1,abstentions,,,18815.0
1,12,AVEYRON,2,abstentions,,,21866.0
1,12,AVEYRON,3,abstentions,,,16989.0
1,13,BOUCHES-DU-RHONE,7,PORTE,JEANINE,COM,6923.0
1,13,BOUCHES-DU-RHONE,9,TARDITO,JEAN,COM,14708.0
1,13,BOUCHES-DU-RHONE,10,MEI,ROGER,COM,13708.0
1,13,BOUCHES-DU-RHONE,4,HERMIER,GUY,COM,11113.0
1,13,BOUCHES-DU-RHONE,6,BOET,ANNICK,COM,3923.0
1,13,BOUCHES-DU-RHONE,11,BELLAN,DANIELLE,COM,3480.0
1,13,BOUCHES-DU-RHONE,13,LOMBARD,PAUL,COM,15211.0
1,13,BOUCHES-DU-RHONE,15,MINETTI,LOUIS,COM,5474.0
1,13,BOUCHES-DU-RHONE,16,PORELLI,VINCENT,COM,13305.0
1,13,BOUCHES-DU-RHONE,1,CHAUVIN,COLETTE,COM,4082.0
1,13,BOUCHES-DU-RHONE,2,ALLIONE,ROBERT,COM,3013.0
1,13,BOUCHES-DU-RHONE,3,DUFOUR,JEAN,COM,3019.0
1,13,BOUCHES-DU-RHONE,12,GUIOU,MAURICE,COM,8450.0
1,13,BOUCHES-DU-RHONE,5,BIAGGINI,PAUL,COM,5092.0
1,13,BOUCHES-DU-RHONE,8,TASSY,MARCEL,COM,5742.0
1,13,BOUCHES-DU-RHONE,14,FOULQUIER,LUC,COM,3994.0
1,13,BOUCHES-DU-RHONE,2,CASTELLANI,JEAN PIERRE,DVD,265.0
1,13,BOUCHES-DU-RHONE,3,GIARDINO,DOMINIQUE,DVD,588.0
1,13,BOUCHES-DU-RHONE,5,CANAVESIO,JEAN,DVD,19.0
1,13,BOUCHES-DU-RHONE,6,ESTRADE,JACQUES,DVD,273.0
1,13,BOUCHES-DU-RHONE,10,DOR,ISABELLE,DVD,1204.0
1,13,BOUCHES-DU-RHONE,14,BRAMOULLE,GERARD,DVD,2586.0
1,13,BOUCHES-DU-RHONE,3,GRAND,JACQUELINE,DVD,664.0
1,13,BOUCHES-DU-RHONE,10,MASSI,CHRISTIAN,DVD,900.0
1,13,BOUCHES-DU-RHONE,4,LOPEZ,PATRICK,DVD,382.0
1,13,BOUCHES-DU-RHONE,14,FERAUD,JEAN,DVD,6433.0
1,13,BOUCHES-DU-RHONE,1,GHIPPONI,NOEL,DVD,265.0
1,13,BOUCHES-DU-RHONE,2,GOURHEUX,JEAN CLAUDE,DVD,0.0
1,13,BOUCHES-DU-RHONE,5,SANTONI,HYACINTHE,DVD,1188.0
1,13,BOUCHES-DU-RHONE,8,NAMANE,SAADA,DVD,106.0
1,13,BOUCHES-DU-RHONE,8,TOUATI,GERARD,DVD,237.0
1,13,BOUCHES-DU-RHONE,11,VALLAR,ROBERT,ECO,2038.0
1,13,BOUCHES-DU-RHONE,12,ESCRIG,WILLIAM,EXD,686.0
1,13,BOUCHES-DU-RHONE,16,DEMARQUET,JEAN MAURICE,EXD,1114.0
1,13,BOUCHES-DU-RHONE,13,BELMONTE,JEAN FRANCOIS,EXG,743.0
1,13,BOUCHES-DU-RHONE,15,CHERUBINI,HERVE,EXG,1235.0
1,13,BOUCHES-DU-RHONE,8,JOHSUA,SAMUEL,EXG,304.0
1,13,BOUCHES-DU-RHONE,1,GENE,RAYMOND,EXG,548.0
1,13,BOUCHES-DU-RHONE,5,NICOLAU,SERGE,EXG,851.0
1,13,BOUCHES-DU-RHONE,12,HOARAU,DENIS,EXG,14.0
1,13,BOUCHES-DU-RHONE,14,MOLMERET,GILLES,EXG,1195.0
1,13,BOUCHES-DU-RHONE,3,PERON,EMMANUELLE,EXG,213.0
1,13,BOUCHES-DU-RHONE,1,BAUMANN,JEAN PIERRE,FRN,10252.0
1,13,BOUCHES-DU-RHONE,4,ISOARDO,ANDRE,FRN,8900.0
1,13,BOUCHES-DU-RHONE,7,ARRIGHI,PASCAL,FRN,11245.0
1,13,BOUCHES-DU-RHONE,11,CAUSSE,PIERRE LOUIS,FRN,10260.0
1,13,BOUCHES-DU-RHONE,16,AGOSTINI,FRANCIS,FRN,8292.0
1,13,BOUCHES-DU-RHONE,5,DOMENECH,GABRIEL,FRN,9367.0
1,13,BOUCHES-DU-RHONE,9,PERDOMO,RONALD,FRN,12525.0
1,13,BOUCHES-DU-RHONE,2,GALLAND,JEAN,FRN,8061.0
1,13,BOUCHES-DU-RHONE,8,LE PEN,JEAN MARIE,FRN,13216.0
1,13,BOUCHES-DU-RHONE,10,MEGRET,BRUNO,FRN,15237.0
1,13,BOUCHES-DU-RHONE,13,GROS,ANDRE,FRN,7691.0
1,13,BOUCHES-DU-RHONE,15,SCHNEIDER,MICHEL,FRN,10056.0
1,13,BOUCHES-DU-RHONE,3,ROUSSEL,JEAN,FRN,9794.0
1,13,BOUCHES-DU-RHONE,6,VICTOR,GILBERT,FRN,9137.0
1,13,BOUCHES-DU-RHONE,14,MILLIAU,PHILIPPE,FRN,10550.0
1,13,BOUCHES-DU-RHONE,12,STIRBOIS,JEAN PIERRE,FRN,13635.0
1,13,BOUCHES-DU-RHONE,6,TAPIE,BERNARD,MAJ,15165.0
1,13,BOUCHES-DU-RHONE,8,GOLA,RAYMOND,RPR,5850.0
1,13,BOUCHES-DU-RHONE,7,LALAIN,JACQUES,RPR,4211.0
1,13,BOUCHES-DU-RHONE,13,DUCHENE,JACQUES,RPR,8584.0
1,13,BOUCHES-DU-RHONE,9,RASTOIN,GILBERT,RPR,12502.0
1,13,BOUCHES-DU-RHONE,15,VACHET,LEON,RPR,15720.0
1,13,BOUCHES-DU-RHONE,10,SIMEONI,CLAUDE MAURICE,RPR,12172.0
1,13,BOUCHES-DU-RHONE,5,TOGA,MAURICE,RPR,9148.0
1,13,BOUCHES-DU-RHONE,16,VAUZELLE,MICHEL,SDC,14363.0
1,13,BOUCHES-DU-RHONE,9,COLLIARD,JEAN CLAUDE,SOC,8860.0
1,13,BOUCHES-DU-RHONE,12,D ATTILIO,HENRI,SOC,16925.0
1,13,BOUCHES-DU-RHONE,2,CORDONNIER,JEAN VICTOR,SOC,11010.0
1,13,BOUCHES-DU-RHONE,4,LEONETTI,JEAN JACQUES,SOC,7898.0
1,13,BOUCHES-DU-RHONE,15,CONTE,DANIEL,SOC,15951.0
1,13,BOUCHES-DU-RHONE,5,ECOCHARD,JANINE,SOC,9019.0
1,13,BOUCHES-DU-RHONE,7,PEZET,MICHEL,SOC,10301.0
1,13,BOUCHES-DU-RHONE,8,MASSE,MARIUS,SOC,14793.0
1,13,BOUCHES-DU-RHONE,11,VALLET,ANDRE,SOC,16400.0
1,13,BOUCHES-DU-RHONE,13,SIFFRE,JACQUES,SOC,13177.0
1,13,BOUCHES-DU-RHONE,1,ROCCA SERRA,JULES,SOC,11821.0
1,13,BOUCHES-DU-RHONE,3,SANMARCO,PHILIPPE,SOC,10913.0
1,13,BOUCHES-DU-RHONE,10,VIDAL,YVES,SOC,15350.0
1,13,BOUCHES-DU-RHONE,14,PIVASSET,GERMAINE,SOC,14833.0
1,13,BOUCHES-DU-RHONE,1,BLUM,ROLAND,UDF,12038.0
1,13,BOUCHES-DU-RHONE,11,KERT,CHRISTIAN,UDF,14790.0
1,13,BOUCHES-DU-RHONE,12,DELEUIL,LAURENS,UDF,13091.0
1,13,BOUCHES-DU-RHONE,14,DE PERETTI DELLA ROCCA,JEAN PIERRE,UDF,10607.0
1,13,BOUCHES-DU-RHONE,16,AILLAUD,THERESE,UDF,12655.0
1,13,BOUCHES-DU-RHONE,3,ROATTA,JEAN,UDF,8153.0
1,13,BOUCHES-DU-RHONE,6,TEISSIER,GUY,UDF,12502.0
1,13,BOUCHES-DU-RHONE,2,GAUDIN,JEAN CLAUDE,UDF,17276.0
1,13,BOUCHES-DU-RHONE,4,RIMMAUDO,JOSEPH,UDF,3571.0
1,13,BOUCHES-DU-RHONE,1,blancs_nuls,,,517.0
1,13,BOUCHES-DU-RHONE,2,blancs_nuls,,,408.0
1,13,BOUCHES-DU-RHONE,3,blancs_nuls,,,412.0
1,13,BOUCHES-DU-RHONE,4,blancs_nuls,,,407.0
1,13,BOUCHES-DU-RHONE,5,blancs_nuls,,,486.0
1,13,BOUCHES-DU-RHONE,6,blancs_nuls,,,429.0
1,13,BOUCHES-DU-RHONE,7,blancs_nuls,,,432.0
1,13,BOUCHES-DU-RHONE,8,blancs_nuls,,,491.0
1,13,BOUCHES-DU-RHONE,9,blancs_nuls,,,864.0
1,13,BOUCHES-DU-RHONE,10,blancs_nuls,,,1064.0
1,13,BOUCHES-DU-RHONE,11,blancs_nuls,,,647.0
1,13,BOUCHES-DU-RHONE,12,blancs_nuls,,,769.0
