tour,code_departement,departement,code_circonscription,nom,prenom,code_nuance,voix
1,07,ARDECHE,3.0,BARBE,ULYSSE,DVD,1184.0
1,07,ARDECHE,3.0,EGAL,BERNARD,ECO,2447.0
1,07,ARDECHE,3.0,COUROUBLE,PIERRE,ECO,1791.0
1,07,ARDECHE,3.0,ARSAC,THIERRY,FRN,6244.0
1,07,ARDECHE,3.0,ROUX,J. MARIE,RPR,13706.0
1,07,ARDECHE,3.0,ALAIZE,STEPHANE,SOC,12363.0
1,07,ARDECHE,3.0,abstentions,,,18333.0
1,07,ARDECHE,3.0,blancs_nuls,,,2255.0
1,08,ARDENNES,1.0,DALLA ROSA,SYLVAIN,COM,3849.0
1,08,ARDENNES,1.0,REBAUDENGO,MARIO,DVD,1403.0
1,08,ARDENNES,1.0,BAUDRY,ISABELLE,DVG,672.0
1,08,ARDENNES,1.0,LENICE,PHILIPPE,ECO,2222.0
1,08,ARDENNES,1.0,LOUX,MICHELLE,EXG,1474.0
1,08,ARDENNES,1.0,WAGNER,E.GEORGES,FRN,9893.0
1,08,ARDENNES,1.0,LEDOUX,CLAUDINE,SOC,12440.0
1,08,ARDENNES,1.0,VUIBERT,MICHEL,UDF,13415.0
1,08,ARDENNES,1.0,abstentions,,,21836.0
1,08,ARDENNES,1.0,blancs_nuls,,,1959.0
1,08,ARDENNES,2.0,VISSE,RENE,COM,7138.0
1,08,ARDENNES,2.0,DEQUET,GILBERT,DVD,697.0
1,08,ARDENNES,2.0,OURY,JACQUES,DVD,68.0
1,08,ARDENNES,2.0,LORANDEAU,THERESE,ECO,1777.0
1,08,ARDENNES,2.0,DELISLE,SIMONE,EXD,146.0
1,08,ARDENNES,2.0,BOURRIAUD,J.PIERRE,EXG,828.0
1,08,ARDENNES,2.0,BAUDOIN,GERARD,EXG,425.0
1,08,ARDENNES,2.0,FOURNAISE,J.MICHEL,EXG,414.0
1,08,ARDENNES,2.0,DIERCKENS,MICHEL,FRN,8485.0
1,08,ARDENNES,2.0,VUILQUE,PHILIPPE,SOC,10596.0
1,08,ARDENNES,2.0,MATHOT,PHILIPPE,UDF,10703.0
1,08,ARDENNES,2.0,abstentions,,,19932.0
1,08,ARDENNES,2.0,blancs_nuls,,,1342.0
1,08,ARDENNES,3.0,HENRY,REGINE,COM,2692.0
1,08,ARDENNES,3.0,VALENT,BERNARD,DVD,721.0
1,08,ARDENNES,3.0,LE NECHET,GEORGES,ECO,850.0
